scenario_id,method,dgp_effect,dgp_direction,true_effect,true_direction,baseline,baseline_effect,baseline_direction,baseline_source,baseline_available,canonical_status,L1,L2a,L2b,estimated,rel_error,L2b_plus,err_excerpt,model,model_slug
s71,IV,0.45,positive,0.511746,positive,canonical,0.511746,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in if (!is.na(weak_instrument_fstat)) { : 
  argument is of length zero
Calls: suppressMessages -> withCallingHandlers
Execution halted",Gemini,gemini-2.5-flash
s71,IV,0.45,positive,0.511746,positive,canonical,0.511746,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.5117,0.0001,1,,GPT-5,gpt-5
s72,IV,-0.4,negative,-0.469252,negative,canonical,-0.469252,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in areg(x ~ z + controls, data = data, absorb = ""id"") : 
  could not find function ""areg""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k
s72,IV,-0.4,negative,-0.469252,negative,canonical,-0.469252,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.304,1.6478,0,,Sonnet,claude-sonnet-4-20250514
s72,IV,-0.4,negative,-0.469252,negative,canonical,-0.469252,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.4692516,0.0,1,,GPT-4o,gpt-4o
s72,IV,-0.4,negative,-0.469252,negative,canonical,-0.469252,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in match.arg(test) : 'arg' should be one of “Chisq”, “F”
Calls: suppressMessages ... linearHypothesis -> linearHypothesis.default -> match.arg
Execution halted",o3,o3
s72,IV,-0.4,negative,-0.469252,negative,canonical,-0.469252,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.4693,0.0001,1,,Opus,claude-opus-4-6
s72,IV,-0.4,negative,-0.469252,negative,canonical,-0.469252,negative,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s72,IV,-0.4,negative,-0.469252,negative,canonical,-0.469252,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.304,1.6478,0,,GPT-5,gpt-5
s73,IV,0.35,positive,0.412201,positive,canonical,0.412201,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,Kimi,moonshot-v1-128k
s73,IV,0.35,positive,0.412201,positive,canonical,0.412201,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514
s73,IV,0.35,positive,0.412201,positive,canonical,0.412201,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.4122,0.0,1,,GPT-4o,gpt-4o
s73,IV,0.35,positive,0.412201,positive,canonical,0.412201,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in anova.ivreg(iv, diagnostics = TRUE) : 
  argument ""object2"" is missing, with no default
Calls: suppressMessages ... anova -> anova.ivreg -> waldtest -> waldtest.default
Execution halted",o3,o3
s73,IV,0.35,positive,0.412201,positive,canonical,0.412201,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.2203,0.4656,1,,Opus,claude-opus-4-6
s73,IV,0.35,positive,0.412201,positive,canonical,0.412201,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.412201,0.0,1,,Gemini,gemini-2.5-flash
s73,IV,0.35,positive,0.412201,positive,canonical,0.412201,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0522,1.5526,0,,GPT-5,gpt-5
s74,IV,-0.3,negative,-0.153897,negative,canonical,-0.153897,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in constants(lhs, cnames_symb) : 
  The hypothesis ""z = 0"" is not well formed: contains bad coefficient/variable names.
Calls: suppressMessages ... linearHypothesis.default -> makeHypothesis -> ",Kimi,moonshot-v1-128k
s74,IV,-0.3,negative,-0.153897,negative,canonical,-0.153897,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514
s74,IV,-0.3,negative,-0.153897,negative,canonical,-0.153897,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in phtest(iv_model, lm(y ~ x + controls, data = data)) : 
  could not find function ""phtest""
Calls: suppressMessages -> withCallingHandlers
Execution halted",GPT-4o,gpt-4o
s74,IV,-0.3,negative,-0.153897,negative,canonical,-0.153897,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3843,3.4971,0,,o3,o3
s74,IV,-0.3,negative,-0.153897,negative,canonical,-0.153897,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.1539,0.0,1,,Opus,claude-opus-4-6
s74,IV,-0.3,negative,-0.153897,negative,canonical,-0.153897,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.0692871449220491,1.4502,0,,Gemini,gemini-2.5-flash
s74,IV,-0.3,negative,-0.153897,negative,canonical,-0.153897,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3843,3.4971,0,,GPT-5,gpt-5
s75,IV,0.25,positive,0.449853,positive,canonical,0.449853,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(clubSandwich) : 
  there is no package called ‘clubSandwich’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Kimi,moonshot-v1-128k
s75,IV,0.25,positive,0.449853,positive,canonical,0.449853,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514
s75,IV,0.25,positive,0.449853,positive,canonical,0.449853,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.449853,0.0,1,,GPT-4o,gpt-4o
s75,IV,0.25,positive,0.449853,positive,canonical,0.449853,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.4498533,0.0,1,,o3,o3
s75,IV,0.25,positive,0.449853,positive,canonical,0.449853,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in summary(balance_test)$coefficients[""z"", ""Pvalue""] : 
  subscript out of bounds
Calls: suppressMessages -> withCallingHandlers -> cat
Execution halted",Opus,claude-opus-4-6
s75,IV,0.25,positive,0.449853,positive,canonical,0.449853,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in se(iv_model) : could not find function ""se""
Calls: suppressMessages -> withCallingHandlers -> cat -> sprintf
Execution halted",Gemini,gemini-2.5-flash
s75,IV,0.25,positive,0.449853,positive,canonical,0.449853,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.449,0.0019,1,,GPT-5,gpt-5
s76,IV,-0.2,negative,-0.193643,negative,canonical,-0.193643,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,Kimi,moonshot-v1-128k
s76,IV,-0.2,negative,-0.193643,negative,canonical,-0.193643,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514
s76,IV,-0.2,negative,-0.193643,negative,canonical,-0.193643,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.1936427,0.0,1,,GPT-4o,gpt-4o
s76,IV,-0.2,negative,-0.193643,negative,canonical,-0.193643,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,o3,o3
s76,IV,-0.2,negative,-0.193643,negative,canonical,-0.193643,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.1936427,0.0,1,,Opus,claude-opus-4-6
s76,IV,-0.2,negative,-0.193643,negative,canonical,-0.193643,negative,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in contrib.url(repos, ""source"") : 
  trying to use CRAN without setting a mirror
Calls: suppressMessages ... withCallingHandlers -> install.packages -> contrib.url
Execution halted",Gemini,gemini-2.5-flash
s76,IV,-0.2,negative,-0.193643,negative,canonical,-0.193643,negative,audit/dgp_verification.json,1,VERIFIED,1,1,1,-0.1936,0.0002,1,,GPT-5,gpt-5
s77,IV,0.5,positive,0.637287,positive,canonical,0.637287,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in bptest(second_stage, ~predicted_x + controls, data = data, order.by = ""fitted"") : 
  unused argument (order.by = ""fitted"")
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k
s77,IV,0.5,positive,0.637287,positive,canonical,0.637287,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514
s77,IV,0.5,positive,0.637287,positive,canonical,0.637287,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,GPT-4o,gpt-4o
s77,IV,0.5,positive,0.637287,positive,canonical,0.637287,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in first_stage$diagnostics : 
  $ operator is invalid for atomic vectors
Calls: suppressMessages -> withCallingHandlers
Execution halted",o3,o3
s77,IV,0.5,positive,0.637287,positive,canonical,0.637287,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.6373,0.0,1,,Opus,claude-opus-4-6
s77,IV,0.5,positive,0.637287,positive,canonical,0.637287,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.6373,0.0,1,,Gemini,gemini-2.5-flash
s77,IV,0.5,positive,0.637287,positive,canonical,0.637287,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.1767,0.8464,0,,GPT-5,gpt-5
s78,IV,-0.45,negative,-0.314225,negative,canonical,-0.314225,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in x$terms : $ operator is invalid for atomic vectors
Calls: suppressMessages ... model.matrix.default -> terms -> terms.default -> %||% -> %||%
Execution halted",Kimi,moonshot-v1-128k
s78,IV,-0.45,negative,-0.314225,negative,canonical,-0.314225,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514
s78,IV,-0.45,negative,-0.314225,negative,canonical,-0.314225,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.314225,0.0,1,,GPT-4o,gpt-4o
s78,IV,-0.45,negative,-0.314225,negative,canonical,-0.314225,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in fs$diagnostics[""weak"", ] : subscript out of bounds
Calls: suppressMessages -> withCallingHandlers -> print
Execution halted",o3,o3
s78,IV,-0.45,negative,-0.314225,negative,canonical,-0.314225,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.3142,0.0001,1,,Opus,claude-opus-4-6
s78,IV,-0.45,negative,-0.314225,negative,canonical,-0.314225,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.315128,2.0029,0,,Gemini,gemini-2.5-flash
s78,IV,-0.45,negative,-0.314225,negative,canonical,-0.314225,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3151,2.0028,0,,GPT-5,gpt-5
s79,IV,0.2,positive,0.229228,positive,canonical,0.229228,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in bptest(second_stage, ~predict(first_stage) + controls, data = data,  : 
  unused argument (order.by = ""nw"")
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k
s79,IV,0.2,positive,0.229228,positive,canonical,0.229228,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514
s79,IV,0.2,positive,0.229228,positive,canonical,0.229228,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.166640871067737,0.273,1,,GPT-4o,gpt-4o
s79,IV,0.2,positive,0.229228,positive,canonical,0.229228,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.024525,3.4695,0,,o3,o3
s79,IV,0.2,positive,0.229228,positive,canonical,0.229228,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.2292,0.0001,1,,Opus,claude-opus-4-6
s79,IV,0.2,positive,0.229228,positive,canonical,0.229228,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in iv_diag[""Weak instrument"", ""F-Statistic""] : 
  subscript out of bounds
Calls: suppressMessages -> withCallingHandlers
Execution halted",Gemini,gemini-2.5-flash
s79,IV,0.2,positive,0.229228,positive,canonical,0.229228,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,1.0,3.3625,0,,GPT-5,gpt-5
s80,IV,-0.15,negative,-0.302934,negative,canonical,-0.302934,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,Kimi,moonshot-v1-128k
s80,IV,-0.15,negative,-0.302934,negative,canonical,-0.302934,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514
s80,IV,-0.15,negative,-0.302934,negative,canonical,-0.302934,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in array(x, c(length(x), 1L), if (!is.null(names(x))) list(names(x),  : 
  'data' must be of a vector type, was 'NULL'
Calls: suppressMessages ... sargan_test -> as.matrix -> as.matrix.default -",GPT-4o,gpt-4o
s80,IV,-0.15,negative,-0.302934,negative,canonical,-0.302934,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.5813,2.9189,0,,o3,o3
s80,IV,-0.15,negative,-0.302934,negative,canonical,-0.302934,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.3029,0.0001,1,,Opus,claude-opus-4-6
s80,IV,-0.15,negative,-0.302934,negative,canonical,-0.302934,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in summary_iv$diagnostics[""Weak instrument test"", ""statistic""] : 
  subscript out of bounds
Calls: suppressMessages -> withCallingHandlers
Execution halted",Gemini,gemini-2.5-flash
s80,IV,-0.15,negative,-0.302934,negative,canonical,-0.302934,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.5813,2.9189,0,,GPT-5,gpt-5
s81,IV,0.3,positive,0.387703,positive,canonical,0.387703,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in coeftest(second_stage, vcovHC(first_stage, type = ""HC1""), se = TRUE)$estimate : 
  $ operator is invalid for atomic vectors
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k
s81,IV,0.3,positive,0.387703,positive,canonical,0.387703,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514
s81,IV,0.3,positive,0.387703,positive,canonical,0.387703,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,GPT-4o,gpt-4o
s81,IV,0.3,positive,0.387703,positive,canonical,0.387703,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3877025,0.0,1,,o3,o3
s81,IV,0.3,positive,0.387703,positive,canonical,0.387703,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3877025,0.0,1,,Opus,claude-opus-4-6
s81,IV,0.3,positive,0.387703,positive,canonical,0.387703,positive,audit/dgp_verification.json,1,FLAGGED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s81,IV,0.3,positive,0.387703,positive,canonical,0.387703,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3877,0.0,1,,GPT-5,gpt-5
s82,IV,-0.25,negative,0.003635,positive,canonical,0.003635,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,Kimi,moonshot-v1-128k
s82,IV,-0.25,negative,0.003635,positive,canonical,0.003635,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.003635,0.0,1,,Sonnet,claude-sonnet-4-20250514
s82,IV,-0.25,negative,0.003635,positive,canonical,0.003635,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.0036345,0.0001,1,,GPT-4o,gpt-4o
s82,IV,-0.25,negative,0.003635,positive,canonical,0.003635,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,o3,o3
s82,IV,-0.25,negative,0.003635,positive,canonical,0.003635,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.0036,0.0096,1,,Opus,claude-opus-4-6
s82,IV,-0.25,negative,0.003635,positive,canonical,0.003635,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.4672,127.5282,0,,Gemini,gemini-2.5-flash
s82,IV,-0.25,negative,0.003635,positive,canonical,0.003635,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in iv_ct[""x"", ""z value""] : subscript out of bounds
Calls: suppressMessages -> withCallingHandlers
Execution halted",GPT-5,gpt-5
s83,IV,0.15,positive,0.212884,positive,canonical,0.212884,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error: unexpected ',' in:
""library(AER)
estat_overid,""
Execution halted",Kimi,moonshot-v1-128k
s83,IV,0.15,positive,0.212884,positive,canonical,0.212884,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514
s83,IV,0.15,positive,0.212884,positive,canonical,0.212884,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.08307,0.6098,0,,GPT-4o,gpt-4o
s83,IV,0.15,positive,0.212884,positive,canonical,0.212884,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,o3,o3
s83,IV,0.15,positive,0.212884,positive,canonical,0.212884,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.8926,3.1929,0,,Opus,claude-opus-4-6
s83,IV,0.15,positive,0.212884,positive,canonical,0.212884,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.892577,3.1928,0,,Gemini,gemini-2.5-flash
s83,IV,0.15,positive,0.212884,positive,canonical,0.212884,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.2129,0.0001,1,,GPT-5,gpt-5
s84,IV,-0.35,negative,-0.189002,negative,canonical,-0.189002,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in vif.default(data = data, model = ivreg(y ~ x | z + controls,  : 
  argument ""mod"" is missing, with no default
Calls: suppressMessages -> withCallingHandlers -> vif -> vif.default -> coef
Exec",Kimi,moonshot-v1-128k
s84,IV,-0.35,negative,-0.189002,negative,canonical,-0.189002,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(stargazer) : there is no package called ‘stargazer’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",Sonnet,claude-sonnet-4-20250514
s84,IV,-0.35,negative,-0.189002,negative,canonical,-0.189002,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,GPT-4o,gpt-4o
s84,IV,-0.35,negative,-0.189002,negative,canonical,-0.189002,negative,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in x$terms %||% attr(x, ""terms"") %||% stop(""no terms component nor attribute"") : 
  no terms component nor attribute
Calls: suppressMessages ... model.matrix.default -> terms -> terms.default ->",o3,o3
s84,IV,-0.35,negative,-0.189002,negative,canonical,-0.189002,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.39413,3.0853,0,,Opus,claude-opus-4-6
s84,IV,-0.35,negative,-0.189002,negative,canonical,-0.189002,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,-0.189,0.0,1,,Gemini,gemini-2.5-flash
s84,IV,-0.35,negative,-0.189002,negative,canonical,-0.189002,negative,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.3939,3.0841,0,,GPT-5,gpt-5
s85,RDD,0.25,positive,0.245421,positive,canonical,0.245421,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(y ~ running_var | treated, data = data, kernel = ""triangular"",  : 
  unused arguments (data = data, degree = 2)
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k
s85,RDD,0.25,positive,0.245421,positive,canonical,0.245421,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rddensity(data$running_var, c = cutoff) : 
  could not find function ""rddensity""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Sonnet,claude-sonnet-4-20250514
s85,RDD,0.25,positive,0.245421,positive,canonical,0.245421,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",GPT-4o,gpt-4o
s85,RDD,0.25,positive,0.245421,positive,canonical,0.245421,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in round(rd_main$pval[1], 4) : 
  non-numeric argument to mathematical function
Calls: suppressMessages -> withCallingHandlers -> cat
Execution halted",o3,o3
s85,RDD,0.25,positive,0.245421,positive,canonical,0.245421,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.2766505,0.1272,1,,Opus,claude-opus-4-6
s85,RDD,0.25,positive,0.245421,positive,canonical,0.245421,positive,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s85,RDD,0.25,positive,0.245421,positive,canonical,0.245421,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.1,0.5925,0,,GPT-5,gpt-5
s86,RDD,0.2,positive,0.204599,positive,canonical,0.204599,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(y ~ running_var + treated + I(running_var^2), data = data,  : 
  unused argument (data = data)
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k
s86,RDD,0.2,positive,0.204599,positive,canonical,0.204599,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(data$y, data$age_centered, c = 0) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",Sonnet,claude-sonnet-4-20250514
s86,RDD,0.2,positive,0.204599,positive,canonical,0.204599,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,3.8876,0,,GPT-4o,gpt-4o
s86,RDD,0.2,positive,0.204599,positive,canonical,0.204599,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.2015,0.0151,1,,o3,o3
s86,RDD,0.2,positive,0.204599,positive,canonical,0.204599,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.201513,0.0151,1,,Opus,claude-opus-4-6
s86,RDD,0.2,positive,0.204599,positive,canonical,0.204599,positive,audit/dgp_verification.json,1,VERIFIED,1,0,0,,,0,,Gemini,gemini-2.5-flash
s86,RDD,0.2,positive,0.204599,positive,canonical,0.204599,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.5,1.4438,0,,GPT-5,gpt-5
s87,RDD,0.3,positive,0.295137,positive,canonical,0.295137,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,`geom_smooth()` using formula = 'y ~ x',Kimi,moonshot-v1-128k
s87,RDD,0.3,positive,0.295137,positive,canonical,0.295137,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.2592,0.1218,1,,Sonnet,claude-sonnet-4-20250514
s87,RDD,0.3,positive,0.295137,positive,canonical,0.295137,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,2.3883,0,,GPT-4o,gpt-4o
s87,RDD,0.3,positive,0.295137,positive,canonical,0.295137,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(y = df$y, x = df$running_var, c = 0, p = 1, kernel = ""triangular"") : 
  
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",o3,o3
s87,RDD,0.3,positive,0.295137,positive,canonical,0.295137,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,0.2592,0.1218,1,,Opus,claude-opus-4-6
s87,RDD,0.3,positive,0.295137,positive,canonical,0.295137,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(y = data$y, x = data$running_var, c = 0) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",Gemini,gemini-2.5-flash
s87,RDD,0.3,positive,0.295137,positive,canonical,0.295137,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,2.3883,0,,GPT-5,gpt-5
s88,RDD,0.15,positive,0.127651,positive,canonical,0.127651,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,,,0,,Kimi,moonshot-v1-128k
s88,RDD,0.15,positive,0.127651,positive,canonical,0.127651,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y = data$y, x = data$running_var, c = 0) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",Sonnet,claude-sonnet-4-20250514
s88,RDD,0.15,positive,0.127651,positive,canonical,0.127651,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in library(rdd) : there is no package called ‘rdd’
Calls: suppressMessages -> withCallingHandlers -> library
Execution halted",GPT-4o,gpt-4o
s88,RDD,0.15,positive,0.127651,positive,canonical,0.127651,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y = df$y, x = df$running, c = 0) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",o3,o3
s88,RDD,0.15,positive,0.127651,positive,canonical,0.127651,positive,audit/dgp_verification.json,1,FLAGGED,1,1,1,0.1181,0.0748,1,,Opus,claude-opus-4-6
s88,RDD,0.15,positive,0.127651,positive,canonical,0.127651,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in rdrobust(y = data$y, x = data$running_var, c = 0) : 
Calls: suppressMessages -> withCallingHandlers -> rdrobust
Execution halted",Gemini,gemini-2.5-flash
s88,RDD,0.15,positive,0.127651,positive,canonical,0.127651,positive,audit/dgp_verification.json,1,FLAGGED,1,1,0,,,0,"Error in withCallingHandlers(expr, message = function(c) if (inherits(c,  : 
  Running variable does not have support on both sides of the cutoff. RDD is not feasible.
Calls: suppressMessages -> withC",GPT-5,gpt-5
s89,RDD,0.22,positive,0.23643,positive,canonical,0.23643,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rdrobust(y ~ running_var | treated, data = data, c = 0.5, h = 0.05) : 
  unused argument (data = data)
Calls: suppressMessages -> withCallingHandlers
Execution halted",Kimi,moonshot-v1-128k
s89,RDD,0.22,positive,0.23643,positive,canonical,0.23643,positive,audit/dgp_verification.json,1,VERIFIED,1,1,0,,,0,"Error in rddensity(data$running_var_centered, c = 0) : 
  could not find function ""rddensity""
Calls: suppressMessages -> withCallingHandlers
Execution halted",Sonnet,claude-sonnet-4-20250514
s89,RDD,0.22,positive,0.23643,positive,canonical,0.23643,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,1.0,3.2296,0,,GPT-4o,gpt-4o
s89,RDD,0.22,positive,0.23643,positive,canonical,0.23643,positive,audit/dgp_verification.json,1,VERIFIED,1,1,1,,,0,,o3,o3
